data_seed,model_seed,node_index,repetition,top_k,jaccard
2028,2,4,0,4,1.0
2028,2,4,0,6,1.0
2028,2,4,0,8,1.0
2028,2,4,1,2,1.0
2028,2,4,1,4,1.0
2028,2,4,1,6,1.0
2028,2,4,1,8,1.0
2028,2,4,2,2,1.0
2028,2,4,2,4,1.0
2028,2,4,2,6,1.0
2028,2,4,2,8,1.0
2028,2,4,3,2,1.0
2028,2,4,3,4,1.0
2028,2,4,3,6,1.0
2028,2,4,3,8,1.0
2028,2,4,4,2,1.0
2028,2,4,4,4,1.0
2028,2,4,4,6,1.0
2028,2,4,4,8,1.0
2028,2,4,5,2,1.0
2028,2,4,5,4,1.0
2028,2,4,5,6,1.0
2028,2,4,5,8,1.0
2028,2,4,6,2,1.0
2028,2,4,6,4,1.0
2028,2,4,6,6,1.0
2028,2,4,6,8,1.0
2028,2,4,7,2,1.0
2028,2,4,7,4,1.0
2028,2,4,7,6,1.0
2028,2,4,7,8,1.0
2028,2,4,8,2,1.0
2028,2,4,8,4,1.0
2028,2,4,8,6,1.0
2028,2,4,8,8,1.0
2028,2,4,9,2,1.0
2028,2,4,9,4,1.0
2028,2,4,9,6,1.0
2028,2,4,9,8,1.0
2028,2,70,0,2,1.0
2028,2,70,0,4,1.0
2028,2,70,0,6,1.0
2028,2,70,0,8,1.0
2028,2,70,1,2,1.0
2028,2,70,1,4,1.0
2028,2,70,1,6,1.0
2028,2,70,1,8,1.0
2028,2,70,2,2,1.0
2028,2,70,2,4,1.0
2028,2,70,2,6,1.0
2028,2,70,2,8,1.0
2028,2,70,3,2,1.0
2028,2,70,3,4,1.0
2028,2,70,3,6,1.0
2028,2,70,3,8,1.0
2028,2,70,4,2,1.0
2028,2,70,4,4,1.0
2028,2,70,4,6,1.0
2028,2,70,4,8,1.0
2028,2,70,5,2,1.0
2028,2,70,5,4,1.0
2028,2,70,5,6,1.0
2028,2,70,5,8,1.0
2028,2,70,6,2,1.0
2028,2,70,6,4,1.0
2028,2,70,6,6,1.0
2028,2,70,6,8,1.0
2028,2,70,7,2,1.0
2028,2,70,7,4,1.0
2028,2,70,7,6,1.0
2028,2,70,7,8,1.0
2028,2,70,8,2,1.0
2028,2,70,8,4,1.0
2028,2,70,8,6,1.0
2028,2,70,8,8,1.0
2028,2,70,9,2,1.0
2028,2,70,9,4,1.0
2028,2,70,9,6,1.0
2028,2,70,9,8,1.0
2028,2,583,0,2,1.0
2028,2,583,0,4,1.0
2028,2,583,0,6,1.0
2028,2,583,0,8,1.0
2028,2,583,1,2,1.0
2028,2,583,1,4,1.0
2028,2,583,1,6,1.0
2028,2,583,1,8,1.0
2028,2,583,2,2,1.0
2028,2,583,2,4,1.0
2028,2,583,2,6,1.0
2028,2,583,2,8,1.0
2028,2,583,3,2,1.0
2028,2,583,3,4,1.0
2028,2,583,3,6,1.0
2028,2,583,3,8,1.0
2028,2,583,4,2,1.0
2028,2,583,4,4,1.0
2028,2,583,4,6,1.0
2028,2,583,4,8,1.0
2028,2,583,5,2,1.0
2028,2,583,5,4,1.0
2028,2,583,5,6,1.0
2028,2,583,5,8,1.0
2028,2,583,6,2,1.0
2028,2,583,6,4,1.0
2028,2,583,6,6,1.0
2028,2,583,6,8,1.0
2028,2,583,7,2,1.0
2028,2,583,7,4,1.0
2028,2,583,7,6,1.0
2028,2,583,7,8,1.0
2028,2,583,8,2,1.0
2028,2,583,8,4,1.0
2028,2,583,8,6,1.0
2028,2,583,8,8,1.0
2028,2,583,9,2,1.0
2028,2,583,9,4,1.0
2028,2,583,9,6,1.0
2028,2,583,9,8,1.0
2028,2,436,0,2,1.0
2028,2,436,0,4,1.0
2028,2,436,0,6,1.0
2028,2,436,0,8,1.0
2028,2,436,1,2,1.0
2028,2,436,1,4,1.0
2028,2,436,1,6,1.0
2028,2,436,1,8,1.0
2028,2,436,2,2,1.0
2028,2,436,2,4,1.0
2028,2,436,2,6,1.0
2028,2,436,2,8,1.0
2028,2,436,3,2,1.0
2028,2,436,3,4,1.0
2028,2,436,3,6,1.0
2028,2,436,3,8,1.0
2028,2,436,4,2,1.0
2028,2,436,4,4,1.0
2028,2,436,4,6,1.0
2028,2,436,4,8,1.0
2028,2,436,5,2,1.0
2028,2,436,5,4,1.0
2028,2,436,5,6,1.0
2028,2,436,5,8,1.0
2028,2,436,6,2,1.0
2028,2,436,6,4,1.0
2028,2,436,6,6,1.0
2028,2,436,6,8,1.0
2028,2,436,7,2,1.0
2028,2,436,7,4,1.0
2028,2,436,7,6,1.0
2028,2,436,7,8,1.0
2028,2,436,8,2,1.0
2028,2,436,8,4,1.0
2028,2,436,8,6,1.0
2028,2,436,8,8,1.0
2028,2,436,9,2,1.0
2028,2,436,9,4,1.0
2028,2,436,9,6,1.0
2028,2,436,9,8,1.0
2028,2,525,0,2,1.0
2028,2,525,0,4,1.0
2028,2,525,0,6,1.0
2028,2,525,0,8,1.0
2028,2,525,1,2,1.0
2028,2,525,1,4,1.0
2028,2,525,1,6,1.0
2028,2,525,1,8,1.0
2028,2,525,2,2,1.0
2028,2,525,2,4,1.0
2028,2,525,2,6,1.0
2028,2,525,2,8,1.0
2028,2,525,3,2,1.0
2028,2,525,3,4,1.0
2028,2,525,3,6,1.0
2028,2,525,3,8,1.0
2028,2,525,4,2,1.0
2028,2,525,4,4,1.0
2028,2,525,4,6,1.0
2028,2,525,4,8,1.0
2028,2,525,5,2,1.0
2028,2,525,5,4,1.0
2028,2,525,5,6,1.0
2028,2,525,5,8,1.0
2028,2,525,6,2,1.0
2028,2,525,6,4,1.0
2028,2,525,6,6,1.0
2028,2,525,6,8,1.0
2028,2,525,7,2,1.0
2028,2,525,7,4,1.0
2028,2,525,7,6,1.0
2028,2,525,7,8,1.0
2028,2,525,8,2,1.0
2028,2,525,8,4,1.0
2028,2,525,8,6,1.0
2028,2,525,8,8,1.0
2028,2,525,9,2,1.0
2028,2,525,9,4,1.0
2028,2,525,9,6,1.0
2028,2,525,9,8,1.0
2028,2,593,0,2,1.0
2028,2,593,0,4,1.0
2028,2,593,0,6,1.0
2028,2,593,0,8,1.0
2028,2,593,1,2,1.0
2028,2,593,1,4,1.0
2028,2,593,1,6,1.0
2028,2,593,1,8,1.0
2028,2,593,2,2,1.0
2028,2,593,2,4,1.0
2028,2,593,2,6,1.0
2028,2,593,2,8,1.0
2028,2,593,3,2,1.0
2028,2,593,3,4,1.0
2028,2,593,3,6,1.0
2028,2,593,3,8,1.0
2028,2,593,4,2,1.0
2028,2,593,4,4,1.0
2028,2,593,4,6,1.0
2028,2,593,4,8,1.0
2028,2,593,5,2,1.0
2028,2,593,5,4,1.0
2028,2,593,5,6,1.0
2028,2,593,5,8,1.0
2028,2,593,6,2,1.0
2028,2,593,6,4,1.0
2028,2,593,6,6,1.0
2028,2,593,6,8,1.0
2028,2,593,7,2,1.0
2028,2,593,7,4,1.0
2028,2,593,7,6,1.0
2028,2,593,7,8,1.0
2028,2,593,8,2,1.0
2028,2,593,8,4,1.0
2028,2,593,8,6,1.0
2028,2,593,8,8,1.0
2028,2,593,9,2,1.0
2028,2,593,9,4,1.0
2028,2,593,9,6,1.0
2028,2,593,9,8,1.0
2028,2,27,0,2,1.0
2028,2,27,0,4,1.0
2028,2,27,0,6,1.0
2028,2,27,0,8,1.0
2028,2,27,1,2,1.0
2028,2,27,1,4,1.0
2028,2,27,1,6,1.0
2028,2,27,1,8,1.0
2028,2,27,2,2,1.0
2028,2,27,2,4,1.0
2028,2,27,2,6,1.0
2028,2,27,2,8,1.0
2028,2,27,3,2,1.0
2028,2,27,3,4,1.0
2028,2,27,3,6,1.0
2028,2,27,3,8,1.0
2028,2,27,4,2,1.0
2028,2,27,4,4,1.0
2028,2,27,4,6,1.0
2028,2,27,4,8,1.0
2028,2,27,5,2,1.0
2028,2,27,5,4,1.0
2028,2,27,5,6,1.0
2028,2,27,5,8,1.0
2028,2,27,6,2,1.0
2028,2,27,6,4,1.0
2028,2,27,6,6,1.0
2028,2,27,6,8,1.0
2028,2,27,7,2,1.0
2028,2,27,7,4,1.0
2028,2,27,7,6,1.0
2028,2,27,7,8,1.0
2028,2,27,8,2,1.0
2028,2,27,8,4,1.0
2028,2,27,8,6,1.0
2028,2,27,8,8,1.0
2028,2,27,9,2,1.0
2028,2,27,9,4,1.0
2028,2,27,9,6,1.0
2028,2,27,9,8,1.0
2028,2,23,0,2,1.0
2028,2,23,0,4,1.0
2028,2,23,0,6,1.0
2028,2,23,0,8,1.0
2028,2,23,1,2,1.0
2028,2,23,1,4,1.0
2028,2,23,1,6,1.0
2028,2,23,1,8,1.0
2028,2,23,2,2,1.0
2028,2,23,2,4,1.0
2028,2,23,2,6,1.0
2028,2,23,2,8,1.0
2028,2,23,3,2,1.0
2028,2,23,3,4,1.0
2028,2,23,3,6,1.0
2028,2,23,3,8,1.0
2028,2,23,4,2,1.0
2028,2,23,4,4,1.0
2028,2,23,4,6,1.0
2028,2,23,4,8,1.0
2028,2,23,5,2,1.0
2028,2,23,5,4,1.0
2028,2,23,5,6,1.0
2028,2,23,5,8,1.0
2028,2,23,6,2,1.0
2028,2,23,6,4,1.0
2028,2,23,6,6,1.0
2028,2,23,6,8,1.0
2028,2,23,7,2,1.0
2028,2,23,7,4,1.0
2028,2,23,7,6,1.0
2028,2,23,7,8,1.0
2028,2,23,8,2,1.0
2028,2,23,8,4,1.0
2028,2,23,8,6,1.0
2028,2,23,8,8,1.0
2028,2,23,9,2,1.0
2028,2,23,9,4,1.0
2028,2,23,9,6,1.0
2028,2,23,9,8,1.0
2028,2,556,0,2,1.0
2028,2,556,0,4,1.0
2028,2,556,0,6,1.0
2028,2,556,0,8,1.0
2028,2,556,1,2,1.0
2028,2,556,1,4,1.0
2028,2,556,1,6,1.0
2028,2,556,1,8,1.0
2028,2,556,2,2,1.0
2028,2,556,2,4,1.0
2028,2,556,2,6,1.0
2028,2,556,2,8,1.0
2028,2,556,3,2,1.0
2028,2,556,3,4,1.0
2028,2,556,3,6,1.0
2028,2,556,3,8,1.0
2028,2,556,4,2,1.0
2028,2,556,4,4,1.0
2028,2,556,4,6,1.0
2028,2,556,4,8,1.0
2028,2,556,5,2,1.0
2028,2,556,5,4,1.0
2028,2,556,5,6,1.0
2028,2,556,5,8,1.0
2028,2,556,6,2,1.0
2028,2,556,6,4,1.0
2028,2,556,6,6,1.0
2028,2,556,6,8,1.0
2028,2,556,7,2,1.0
2028,2,556,7,4,1.0
2028,2,556,7,6,1.0
2028,2,556,7,8,1.0
2028,2,556,8,2,1.0
2028,2,556,8,4,1.0
2028,2,556,8,6,1.0
2028,2,556,8,8,1.0
2028,2,556,9,2,1.0
2028,2,556,9,4,1.0
2028,2,556,9,6,1.0
2028,2,556,9,8,1.0
2028,2,553,0,2,1.0
2028,2,553,0,4,1.0
2028,2,553,0,6,1.0
2028,2,553,0,8,1.0
2028,2,553,1,2,1.0
2028,2,553,1,4,1.0
2028,2,553,1,6,1.0
2028,2,553,1,8,1.0
2028,2,553,2,2,1.0
2028,2,553,2,4,1.0
2028,2,553,2,6,1.0
2028,2,553,2,8,1.0
2028,2,553,3,2,1.0
2028,2,553,3,4,1.0
2028,2,553,3,6,1.0
2028,2,553,3,8,1.0
2028,2,553,4,2,1.0
2028,2,553,4,4,1.0
2028,2,553,4,6,1.0
2028,2,553,4,8,1.0
2028,2,553,5,2,1.0
2028,2,553,5,4,1.0
2028,2,553,5,6,1.0
2028,2,553,5,8,1.0
2028,2,553,6,2,1.0
2028,2,553,6,4,1.0
2028,2,553,6,6,1.0
2028,2,553,6,8,1.0
2028,2,553,7,2,1.0
2028,2,553,7,4,1.0
2028,2,553,7,6,1.0
2028,2,553,7,8,1.0
2028,2,553,8,2,1.0
2028,2,553,8,4,1.0
2028,2,553,8,6,1.0
2028,2,553,8,8,1.0
2028,2,553,9,2,1.0
2028,2,553,9,4,1.0
2028,2,553,9,6,1.0
2028,2,553,9,8,1.0
2028,2,11,0,2,1.0
2028,2,11,0,4,1.0
2028,2,11,0,6,1.0
2028,2,11,0,8,1.0
2028,2,11,1,2,1.0
2028,2,11,1,4,1.0
2028,2,11,1,6,1.0
2028,2,11,1,8,1.0
2028,2,11,2,2,1.0
2028,2,11,2,4,1.0
2028,2,11,2,6,1.0
2028,2,11,2,8,1.0
2028,2,11,3,2,1.0
2028,2,11,3,4,1.0
2028,2,11,3,6,1.0
2028,2,11,3,8,1.0
2028,2,11,4,2,1.0
2028,2,11,4,4,1.0
2028,2,11,4,6,1.0
2028,2,11,4,8,1.0
2028,2,11,5,2,1.0
2028,2,11,5,4,1.0
2028,2,11,5,6,1.0
2028,2,11,5,8,1.0
2028,2,11,6,2,1.0
2028,2,11,6,4,1.0
2028,2,11,6,6,1.0
2028,2,11,6,8,1.0
2028,2,11,7,2,1.0
2028,2,11,7,4,1.0
2028,2,11,7,6,1.0
2028,2,11,7,8,1.0
2028,2,11,8,2,1.0
2028,2,11,8,4,1.0
2028,2,11,8,6,1.0
2028,2,11,8,8,1.0
2028,2,11,9,2,1.0
2028,2,11,9,4,1.0
2028,2,11,9,6,1.0
2028,2,11,9,8,1.0
2028,2,326,0,2,1.0
2028,2,326,0,4,1.0
2028,2,326,0,6,1.0
2028,2,326,0,8,1.0
2028,2,326,1,2,1.0
2028,2,326,1,4,1.0
2028,2,326,1,6,1.0
2028,2,326,1,8,1.0
2028,2,326,2,2,1.0
2028,2,326,2,4,1.0
2028,2,326,2,6,1.0
2028,2,326,2,8,1.0
2028,2,326,3,2,1.0
2028,2,326,3,4,1.0
2028,2,326,3,6,1.0
2028,2,326,3,8,1.0
2028,2,326,4,2,1.0
2028,2,326,4,4,1.0
2028,2,326,4,6,1.0
2028,2,326,4,8,1.0
2028,2,326,5,2,1.0
2028,2,326,5,4,1.0
2028,2,326,5,6,1.0
2028,2,326,5,8,1.0
2028,2,326,6,2,1.0
2028,2,326,6,4,1.0
2028,2,326,6,6,1.0
2028,2,326,6,8,1.0
2028,2,326,7,2,1.0
2028,2,326,7,4,1.0
2028,2,326,7,6,1.0
2028,2,326,7,8,1.0
2028,2,326,8,2,1.0
2028,2,326,8,4,1.0
2028,2,326,8,6,1.0
2028,2,326,8,8,1.0
2028,2,326,9,2,1.0
2028,2,326,9,4,1.0
2028,2,326,9,6,1.0
2028,2,326,9,8,1.0
2028,2,343,0,2,1.0
2028,2,343,0,4,1.0
2028,2,343,0,6,1.0
2028,2,343,0,8,1.0
2028,2,343,1,2,1.0
2028,2,343,1,4,1.0
2028,2,343,1,6,1.0
2028,2,343,1,8,1.0
2028,2,343,2,2,1.0
2028,2,343,2,4,1.0
2028,2,343,2,6,1.0
2028,2,343,2,8,1.0
2028,2,343,3,2,1.0
2028,2,343,3,4,1.0
2028,2,343,3,6,1.0
2028,2,343,3,8,1.0
2028,2,343,4,2,1.0
2028,2,343,4,4,1.0
2028,2,343,4,6,1.0
2028,2,343,4,8,1.0
2028,2,343,5,2,1.0
2028,2,343,5,4,1.0
2028,2,343,5,6,1.0
2028,2,343,5,8,1.0
2028,2,343,6,2,1.0
2028,2,343,6,4,1.0
2028,2,343,6,6,1.0
2028,2,343,6,8,1.0
2028,2,343,7,2,1.0
2028,2,343,7,4,1.0
2028,2,343,7,6,1.0
2028,2,343,7,8,1.0
2028,2,343,8,2,1.0
2028,2,343,8,4,1.0
2028,2,343,8,6,1.0
2028,2,343,8,8,1.0
2028,2,343,9,2,1.0
2028,2,343,9,4,1.0
2028,2,343,9,6,1.0
2028,2,343,9,8,1.0
2028,2,362,0,2,1.0
2028,2,362,0,4,1.0
2028,2,362,0,6,1.0
2028,2,362,0,8,1.0
2028,2,362,1,2,1.0
2028,2,362,1,4,1.0
2028,2,362,1,6,1.0
2028,2,362,1,8,1.0
2028,2,362,2,2,1.0
2028,2,362,2,4,1.0
2028,2,362,2,6,1.0
2028,2,362,2,8,1.0
2028,2,362,3,2,1.0
2028,2,362,3,4,1.0
2028,2,362,3,6,1.0
2028,2,362,3,8,1.0
2028,2,362,4,2,1.0
2028,2,362,4,4,1.0
2028,2,362,4,6,1.0
2028,2,362,4,8,1.0
2028,2,362,5,2,1.0
2028,2,362,5,4,1.0
2028,2,362,5,6,1.0
2028,2,362,5,8,1.0
2028,2,362,6,2,1.0
2028,2,362,6,4,1.0
2028,2,362,6,6,1.0
2028,2,362,6,8,1.0
2028,2,362,7,2,1.0
2028,2,362,7,4,1.0
2028,2,362,7,6,1.0
2028,2,362,7,8,1.0
2028,2,362,8,2,1.0
2028,2,362,8,4,1.0
2028,2,362,8,6,1.0
2028,2,362,8,8,1.0
2028,2,362,9,2,1.0
2028,2,362,9,4,1.0
2028,2,362,9,6,1.0
2028,2,362,9,8,1.0
2028,2,275,0,2,1.0
2028,2,275,0,4,1.0
2028,2,275,0,6,1.0
2028,2,275,0,8,1.0
2028,2,275,1,2,1.0
2028,2,275,1,4,1.0
2028,2,275,1,6,1.0
2028,2,275,1,8,1.0
2028,2,275,2,2,1.0
2028,2,275,2,4,1.0
2028,2,275,2,6,1.0
2028,2,275,2,8,1.0
2028,2,275,3,2,1.0
2028,2,275,3,4,1.0
2028,2,275,3,6,1.0
2028,2,275,3,8,1.0
2028,2,275,4,2,1.0
2028,2,275,4,4,1.0
2028,2,275,4,6,1.0
2028,2,275,4,8,1.0
2028,2,275,5,2,1.0
2028,2,275,5,4,1.0
2028,2,275,5,6,1.0
2028,2,275,5,8,1.0
2028,2,275,6,2,1.0
2028,2,275,6,4,1.0
2028,2,275,6,6,1.0
2028,2,275,6,8,1.0
2028,2,275,7,2,1.0
2028,2,275,7,4,1.0
2028,2,275,7,6,1.0
2028,2,275,7,8,1.0
2028,2,275,8,2,1.0
2028,2,275,8,4,1.0
2028,2,275,8,6,1.0
2028,2,275,8,8,1.0
2028,2,275,9,2,1.0
2028,2,275,9,4,1.0
2028,2,275,9,6,1.0
2028,2,275,9,8,1.0
2028,2,412,0,2,1.0
2028,2,412,0,4,1.0
2028,2,412,0,6,1.0
2028,2,412,0,8,1.0
2028,2,412,1,2,1.0
2028,2,412,1,4,1.0
2028,2,412,1,6,1.0
2028,2,412,1,8,1.0
2028,2,412,2,2,1.0
2028,2,412,2,4,1.0
2028,2,412,2,6,1.0
2028,2,412,2,8,1.0
2028,2,412,3,2,1.0
2028,2,412,3,4,1.0
2028,2,412,3,6,1.0
2028,2,412,3,8,1.0
2028,2,412,4,2,1.0
2028,2,412,4,4,1.0
2028,2,412,4,6,1.0
2028,2,412,4,8,1.0
2028,2,412,5,2,1.0
2028,2,412,5,4,1.0
2028,2,412,5,6,1.0
2028,2,412,5,8,1.0
2028,2,412,6,2,1.0
2028,2,412,6,4,1.0
2028,2,412,6,6,1.0
2028,2,412,6,8,1.0
2028,2,412,7,2,1.0
2028,2,412,7,4,1.0
2028,2,412,7,6,1.0
2028,2,412,7,8,1.0
2028,2,412,8,2,1.0
2028,2,412,8,4,1.0
2028,2,412,8,6,1.0
2028,2,412,8,8,1.0
2028,2,412,9,2,1.0
2028,2,412,9,4,1.0
2028,2,412,9,6,1.0
2028,2,412,9,8,1.0
2028,2,507,0,2,1.0
2028,2,507,0,4,1.0
2028,2,507,0,6,1.0
2028,2,507,0,8,1.0
2028,2,507,1,2,1.0
2028,2,507,1,4,1.0
2028,2,507,1,6,1.0
2028,2,507,1,8,1.0
2028,2,507,2,2,1.0
2028,2,507,2,4,1.0
2028,2,507,2,6,1.0
2028,2,507,2,8,1.0
2028,2,507,3,2,1.0
2028,2,507,3,4,1.0
2028,2,507,3,6,1.0
2028,2,507,3,8,1.0
2028,2,507,4,2,1.0
2028,2,507,4,4,1.0
2028,2,507,4,6,1.0
2028,2,507,4,8,1.0
2028,2,507,5,2,1.0
2028,2,507,5,4,1.0
2028,2,507,5,6,1.0
2028,2,507,5,8,1.0
2028,2,507,6,2,1.0
2028,2,507,6,4,1.0
2028,2,507,6,6,1.0
2028,2,507,6,8,1.0
2028,2,507,7,2,1.0
2028,2,507,7,4,1.0
2028,2,507,7,6,1.0
2028,2,507,7,8,1.0
2028,2,507,8,2,1.0
2028,2,507,8,4,1.0
2028,2,507,8,6,1.0
2028,2,507,8,8,1.0
2028,2,507,9,2,1.0
2028,2,507,9,4,1.0
2028,2,507,9,6,1.0
2028,2,507,9,8,1.0
2028,2,123,0,2,1.0
2028,2,123,0,4,1.0
2028,2,123,0,6,1.0
2028,2,123,0,8,1.0
2028,2,123,1,2,1.0
2028,2,123,1,4,1.0
2028,2,123,1,6,1.0
2028,2,123,1,8,1.0
2028,2,123,2,2,1.0
2028,2,123,2,4,1.0
2028,2,123,2,6,1.0
2028,2,123,2,8,1.0
2028,2,123,3,2,1.0
2028,2,123,3,4,1.0
2028,2,123,3,6,1.0
2028,2,123,3,8,1.0
2028,2,123,4,2,1.0
2028,2,123,4,4,1.0
2028,2,123,4,6,1.0
2028,2,123,4,8,1.0
2028,2,123,5,2,1.0
2028,2,123,5,4,1.0
2028,2,123,5,6,1.0
2028,2,123,5,8,1.0
2028,2,123,6,2,1.0
2028,2,123,6,4,1.0
2028,2,123,6,6,1.0
2028,2,123,6,8,1.0
2028,2,123,7,2,1.0
2028,2,123,7,4,1.0
2028,2,123,7,6,1.0
2028,2,123,7,8,1.0
2028,2,123,8,2,1.0
2028,2,123,8,4,1.0
2028,2,123,8,6,1.0
2028,2,123,8,8,1.0
2028,2,123,9,2,1.0
2028,2,123,9,4,1.0
2028,2,123,9,6,1.0
2028,2,123,9,8,1.0
2029,0,534,0,2,1.0
2029,0,534,0,4,1.0
2029,0,534,0,6,1.0
2029,0,534,0,8,1.0
2029,0,534,1,2,1.0
2029,0,534,1,4,1.0
2029,0,534,1,6,1.0
2029,0,534,1,8,1.0
2029,0,534,2,2,1.0
2029,0,534,2,4,1.0
2029,0,534,2,6,1.0
2029,0,534,2,8,1.0
2029,0,534,3,2,1.0
2029,0,534,3,4,1.0
2029,0,534,3,6,1.0
2029,0,534,3,8,1.0
2029,0,534,4,2,1.0
2029,0,534,4,4,1.0
2029,0,534,4,6,1.0
2029,0,534,4,8,1.0
2029,0,534,5,2,1.0
2029,0,534,5,4,1.0
2029,0,534,5,6,1.0
2029,0,534,5,8,1.0
2029,0,534,6,2,1.0
2029,0,534,6,4,1.0
2029,0,534,6,6,1.0
2029,0,534,6,8,1.0
2029,0,534,7,2,1.0
2029,0,534,7,4,1.0
2029,0,534,7,6,1.0
2029,0,534,7,8,1.0
2029,0,534,8,2,1.0
2029,0,534,8,4,1.0
2029,0,534,8,6,1.0
2029,0,534,8,8,1.0
2029,0,534,9,2,1.0
2029,0,534,9,4,1.0
2029,0,534,9,6,1.0
2029,0,534,9,8,1.0
2029,0,33,0,2,1.0
2029,0,33,0,4,1.0
2029,0,33,0,6,1.0
2029,0,33,0,8,1.0
2029,0,33,1,2,1.0
2029,0,33,1,4,1.0
2029,0,33,1,6,1.0
2029,0,33,1,8,1.0
2029,0,33,2,2,1.0
2029,0,33,2,4,1.0
2029,0,33,2,6,1.0
2029,0,33,2,8,1.0
2029,0,33,3,2,1.0
2029,0,33,3,4,1.0
2029,0,33,3,6,1.0
2029,0,33,3,8,1.0
2029,0,33,4,2,1.0
2029,0,33,4,4,1.0
2029,0,33,4,6,1.0
2029,0,33,4,8,1.0
2029,0,33,5,2,1.0
2029,0,33,5,4,1.0
2029,0,33,5,6,1.0
2029,0,33,5,8,1.0
2029,0,33,6,2,1.0
2029,0,33,6,4,1.0
2029,0,33,6,6,1.0
2029,0,33,6,8,1.0
2029,0,33,7,2,1.0
2029,0,33,7,4,1.0
2029,0,33,7,6,1.0
2029,0,33,7,8,1.0
2029,0,33,8,2,1.0
2029,0,33,8,4,1.0
2029,0,33,8,6,1.0
2029,0,33,8,8,1.0
2029,0,33,9,2,1.0
2029,0,33,9,4,1.0
2029,0,33,9,6,1.0
2029,0,33,9,8,1.0
2029,0,211,0,2,1.0
2029,0,211,0,4,1.0
2029,0,211,0,6,1.0
2029,0,211,0,8,1.0
2029,0,211,1,2,1.0
2029,0,211,1,4,1.0
2029,0,211,1,6,1.0
2029,0,211,1,8,1.0
2029,0,211,2,2,1.0
2029,0,211,2,4,1.0
2029,0,211,2,6,1.0
2029,0,211,2,8,1.0
2029,0,211,3,2,1.0
2029,0,211,3,4,1.0
2029,0,211,3,6,1.0
2029,0,211,3,8,1.0
2029,0,211,4,2,1.0
2029,0,211,4,4,1.0
2029,0,211,4,6,1.0
2029,0,211,4,8,1.0
2029,0,211,5,2,1.0
2029,0,211,5,4,1.0
2029,0,211,5,6,1.0
2029,0,211,5,8,1.0
2029,0,211,6,2,1.0
2029,0,211,6,4,1.0
2029,0,211,6,6,1.0
2029,0,211,6,8,1.0
2029,0,211,7,2,1.0
2029,0,211,7,4,1.0
2029,0,211,7,6,1.0
2029,0,211,7,8,1.0
2029,0,211,8,2,1.0
2029,0,211,8,4,1.0
2029,0,211,8,6,1.0
2029,0,211,8,8,1.0
2029,0,211,9,2,1.0
2029,0,211,9,4,1.0
2029,0,211,9,6,1.0
2029,0,211,9,8,1.0
2029,0,427,0,2,1.0
2029,0,427,0,4,1.0
2029,0,427,0,6,1.0
2029,0,427,0,8,1.0
2029,0,427,1,2,1.0
2029,0,427,1,4,1.0
2029,0,427,1,6,1.0
2029,0,427,1,8,1.0
2029,0,427,2,2,1.0
2029,0,427,2,4,1.0
2029,0,427,2,6,1.0
2029,0,427,2,8,1.0
2029,0,427,3,2,1.0
2029,0,427,3,4,1.0
2029,0,427,3,6,1.0
2029,0,427,3,8,1.0
2029,0,427,4,2,1.0
2029,0,427,4,4,1.0
2029,0,427,4,6,1.0
2029,0,427,4,8,1.0
2029,0,427,5,2,1.0
2029,0,427,5,4,1.0
2029,0,427,5,6,1.0
2029,0,427,5,8,1.0
2029,0,427,6,2,1.0
2029,0,427,6,4,1.0
2029,0,427,6,6,1.0
2029,0,427,6,8,1.0
2029,0,427,7,2,1.0
2029,0,427,7,4,1.0
2029,0,427,7,6,1.0
2029,0,427,7,8,1.0
2029,0,427,8,2,1.0
2029,0,427,8,4,1.0
2029,0,427,8,6,1.0
2029,0,427,8,8,1.0
2029,0,427,9,2,1.0
2029,0,427,9,4,1.0
2029,0,427,9,6,1.0
2029,0,427,9,8,1.0
2029,0,440,0,2,1.0
2029,0,440,0,4,1.0
2029,0,440,0,6,1.0
2029,0,440,0,8,1.0
2029,0,440,1,2,1.0
2029,0,440,1,4,1.0
2029,0,440,1,6,1.0
2029,0,440,1,8,1.0
2029,0,440,2,2,1.0
2029,0,440,2,4,1.0
2029,0,440,2,6,1.0
2029,0,440,2,8,1.0
2029,0,440,3,2,1.0
2029,0,440,3,4,1.0
2029,0,440,3,6,1.0
2029,0,440,3,8,1.0
2029,0,440,4,2,1.0
2029,0,440,4,4,1.0
2029,0,440,4,6,1.0
2029,0,440,4,8,1.0
2029,0,440,5,2,1.0
2029,0,440,5,4,1.0
2029,0,440,5,6,1.0
2029,0,440,5,8,1.0
2029,0,440,6,2,1.0
2029,0,440,6,4,1.0
2029,0,440,6,6,1.0
2029,0,440,6,8,1.0
2029,0,440,7,2,1.0
2029,0,440,7,4,1.0
2029,0,440,7,6,1.0
2029,0,440,7,8,1.0
2029,0,440,8,2,1.0
2029,0,440,8,4,1.0
2029,0,440,8,6,1.0
2029,0,440,8,8,1.0
2029,0,440,9,2,1.0
2029,0,440,9,4,1.0
2029,0,440,9,6,1.0
2029,0,440,9,8,1.0
2029,0,215,0,2,1.0
2029,0,215,0,4,1.0
2029,0,215,0,6,1.0
2029,0,215,0,8,1.0
2029,0,215,1,2,1.0
2029,0,215,1,4,1.0
2029,0,215,1,6,1.0
2029,0,215,1,8,1.0
2029,0,215,2,2,1.0
2029,0,215,2,4,1.0
2029,0,215,2,6,1.0
2029,0,215,2,8,1.0
