data_seed,model_seed,node_index,top_k,fidelity_plus,fidelity_minus,characterization,sparsity,random_edge_delta_mean,causal_edge_precision,causal_edge_recall,random_causal_edge_precision,random_causal_edge_recall
2028,0,45,2,0.11656862497329712,0.02438889443874359,0.2082544509927726,0.8,0.008707385510206223,1.0,0.5,0.375,0.1875
2028,0,45,4,0.11656862497329712,0.020782016217708588,0.20833635491905517,0.6,0.026928786560893057,0.5,0.5,0.3625,0.3625
2028,0,45,6,0.11656862497329712,0.0017411410808563232,0.20875994579057972,0.4,0.054349980875849725,0.6666666666666666,1.0,0.375,0.5625
2028,0,45,8,0.11656862497329712,0.0,0.20879795897199757,0.19999999999999996,0.08078867867588997,0.5,1.0,0.4,0.8
2028,0,70,2,0.026809368282556534,0.027150101959705353,0.05218076214338121,0.7142857142857143,0.023872068896889687,0.5,0.25,0.575,0.2875
2028,0,70,4,0.11173567175865173,0.0031861141324043274,0.20094666655095986,0.4285714285714286,0.04591626115143299,0.75,0.75,0.5125,0.5125
2028,0,70,6,0.11173567175865173,0.0,0.2010112198377108,0.1428571428571429,0.08868010547012091,0.6666666666666666,1.0,0.5499999999999999,0.825
2028,0,70,8,0.11173567175865173,0.0,0.2010112198377108,0.0,0.11173567175865173,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,71,2,0.1278601735830307,0.017956212162971497,0.22626153891428055,0.8,0.03470141068100929,1.0,0.5,0.525,0.2625
2028,0,71,4,0.1278601735830307,0.000726163387298584,0.22671186398517718,0.6,0.04650589562952519,0.75,0.75,0.375,0.375
2028,0,71,6,0.1278601735830307,0.002908185124397278,0.2266555974586851,0.4,0.07394438460469246,0.5,0.75,0.4083333333333333,0.6125
2028,0,71,8,0.1278601735830307,0.0,0.22673054085567976,0.19999999999999996,0.09405842311680317,0.5,1.0,0.4,0.8
2028,0,72,2,0.09060980379581451,0.008992984890937805,0.16603837815729264,0.8,0.012164437770843506,1.0,0.5,0.375,0.1875
2028,0,72,4,0.09060980379581451,0.011108160018920898,0.1660086320618635,0.6,0.025420462340116502,0.5,0.5,0.4125,0.4125
2028,0,72,6,0.09060980379581451,0.014734059572219849,0.1659573682707847,0.4,0.041822359710931775,0.5,0.75,0.39999999999999997,0.6
2028,0,72,8,0.09060980379581451,0.0,0.16616356002018592,0.19999999999999996,0.06473144888877869,0.5,1.0,0.39375,0.7875
2028,0,73,2,0.026100516319274902,0.020528823137283325,0.05084610795888415,0.8461538461538461,0.01586812287569046,1.0,0.5,0.3,0.15
2028,0,73,4,0.07031574845314026,0.002315610647201538,0.13137250094644348,0.6923076923076923,0.035123713314533234,0.75,0.75,0.3125,0.3125
2028,0,73,6,0.07031574845314026,0.00011798739433288574,0.13139151405370267,0.5384615384615384,0.03289824873209,0.6666666666666666,1.0,0.27499999999999997,0.4125
2028,0,73,8,0.07031574845314026,0.0012131035327911377,0.13138204924282693,0.3846153846153846,0.04713921993970871,0.5,1.0,0.2625,0.525
2028,0,82,2,0.028073899447917938,0.027808047831058502,0.05457193018265762,0.5,0.03851983025670051,1.0,0.5,1.0,0.5
2028,0,82,4,0.11119452118873596,0.0,0.20013511418285623,0.0,0.11119452118873596,1.0,1.0,1.0,1.0
2028,0,82,6,0.11119452118873596,0.0,0.20013511418285623,0.0,0.11119452118873596,1.0,1.0,1.0,1.0
2028,0,82,8,0.11119452118873596,0.0,0.20013511418285623,0.0,0.11119452118873596,1.0,1.0,1.0,1.0
2028,0,84,2,0.08721393346786499,0.011098295450210571,0.16029133751041855,0.7142857142857143,0.02621733918786049,1.0,0.5,0.525,0.2625
2028,0,84,4,0.08721393346786499,0.015298217535018921,0.16023594852670145,0.4285714285714286,0.04270976334810257,0.75,0.75,0.5625,0.5625
2028,0,84,6,0.08721393346786499,0.0,0.16043564340585742,0.1428571428571429,0.07736129686236382,0.6666666666666666,1.0,0.5833333333333333,0.875
2028,0,84,8,0.08721393346786499,0.0,0.16043564340585742,0.0,0.08721393346786499,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,86,2,0.03683079779148102,0.020256809890270233,0.0709928126274635,0.7142857142857143,0.019880183786153794,1.0,0.5,0.7,0.35
2028,0,86,4,0.12100368738174438,0.0017494559288024902,0.21584371694828128,0.4285714285714286,0.06166626438498497,0.75,0.75,0.6125,0.6125
2028,0,86,6,0.12100368738174438,0.0,0.21588454836284235,0.1428571428571429,0.09750633239746094,0.6666666666666666,1.0,0.5833333333333333,0.875
2028,0,86,8,0.12100368738174438,0.0,0.21588454836284235,0.0,0.12100368738174438,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,87,2,0.011824041604995728,0.015894129872322083,0.023367324577823378,0.875,0.0061760470271110535,1.0,0.5,0.3,0.15
2028,0,87,4,0.011778920888900757,0.015894129872322083,0.023279209191866837,0.75,0.012665174156427383,0.5,0.5,0.2875,0.2875
2028,0,87,6,0.007209122180938721,0.015894129872322083,0.01431339082284507,0.625,0.016693203151226042,0.3333333333333333,0.5,0.23333333333333334,0.35
2028,0,87,8,0.055296629667282104,0.014338240027427673,0.10471844765526463,0.5,0.03202986903488636,0.375,0.75,0.26875,0.5375
2028,0,88,2,0.01100197434425354,0.025801315903663635,0.02175822526468557,0.8,0.007702648639678955,1.0,0.5,0.3,0.15
2028,0,88,4,0.1131746917963028,0.00808541476726532,0.203168431375563,0.6,0.028677364438772203,0.75,0.75,0.4,0.4
2028,0,88,6,0.1131746917963028,0.005169868469238281,0.20322942852828135,0.4,0.05204552933573723,0.5,0.75,0.4083333333333332,0.6125
2028,0,88,8,0.1131746917963028,0.0,0.20333680352304015,0.19999999999999996,0.08493333235383034,0.5,1.0,0.3875,0.775
2028,0,98,2,0.079442597925663,0.031987514346838,0.1468347958597284,0.8,0.010753697156906128,1.0,0.5,0.475,0.2375
2028,0,98,4,0.079442597925663,0.0010321363806724548,0.14718069818512775,0.6,0.018689981289207937,1.0,1.0,0.4125,0.4125
2028,0,98,6,0.079442597925663,0.00013340264558792114,0.14719044444407822,0.4,0.03505205698311329,0.6666666666666666,1.0,0.425,0.6375
2028,0,98,8,0.079442597925663,0.0,0.14719188973702868,0.19999999999999996,0.06431023720651866,0.5,1.0,0.40625,0.8125
2028,0,99,2,0.024409502744674683,0.0158577561378479,0.04763746210053094,0.8,0.020448675751686095,1.0,0.5,0.575,0.2875
2028,0,99,4,0.024409502744674683,0.00929713249206543,0.047645098360045025,0.6,0.017062656581401825,0.5,0.5,0.45,0.45
2028,0,99,6,0.12879163026809692,0.004434376955032349,0.2280778982890298,0.4,0.05253662317991257,0.5,0.75,0.4083333333333333,0.6125
2028,0,99,8,0.12879163026809692,0.0,0.2281938079882961,0.19999999999999996,0.07412216961383819,0.5,1.0,0.39375,0.7875
2028,0,101,2,0.09515991806983948,0.015258759260177612,0.17354902349041754,0.5,0.024026963114738464,1.0,0.5,1.0,0.5
2028,0,101,4,0.09515991806983948,0.0,0.1737826896323118,0.0,0.09515991806983948,1.0,1.0,1.0,1.0
2028,0,101,6,0.09515991806983948,0.0,0.1737826896323118,0.0,0.09515991806983948,1.0,1.0,1.0,1.0
2028,0,101,8,0.09515991806983948,0.0,0.1737826896323118,0.0,0.09515991806983948,1.0,1.0,1.0,1.0
2028,0,102,2,0.03456023335456848,0.04959481954574585,0.06669518413012032,0.8,0.033386650308966634,1.0,0.5,0.475,0.2375
2028,0,102,4,0.13988718390464783,0.001519620418548584,0.24539456843966662,0.6,0.043032603338360786,1.0,1.0,0.45,0.45
2028,0,102,6,0.13988718390464783,0.0007011890411376953,0.24541926809949394,0.4,0.0795862264931202,0.6666666666666666,1.0,0.425,0.6375
2028,0,102,8,0.13988718390464783,0.0,0.24544040126053293,0.19999999999999996,0.10718237832188607,0.5,1.0,0.4125,0.825
2028,0,123,2,0.00047004222869873047,0.03671783208847046,0.0009396259584297066,0.8461538461538461,0.002699422836303711,0.5,0.25,0.175,0.0875
2028,0,123,4,0.0015259981155395508,0.03671783208847046,0.0030471690118854264,0.6923076923076923,0.005667740106582641,0.25,0.25,0.275,0.275
2028,0,123,6,0.015152037143707275,0.0035614371299743652,0.02985016688732371,0.5384615384615384,0.014188006520271301,0.5,0.75,0.3583333333333333,0.5375
2028,0,123,8,0.03671783208847046,0.002370595932006836,0.07082880422479006,0.3846153846153846,0.02105449140071869,0.5,1.0,0.30625,0.6125
2028,0,124,2,0.041009604930877686,0.06402736902236938,0.07857638841675181,0.8,0.022576235234737396,0.5,0.25,0.425,0.2125
2028,0,124,4,0.0706402063369751,0.01799614727497101,0.13179945145373115,0.6,0.03728545606136322,0.75,0.75,0.3875,0.3875
2028,0,124,6,0.0706402063369751,0.0016114413738250732,0.1319447635036448,0.4,0.05137879550457001,0.6666666666666666,1.0,0.4083333333333333,0.6125
2028,0,124,8,0.0706402063369751,0.0,0.13195881477057417,0.19999999999999996,0.06343500465154647,0.5,1.0,0.43125,0.8625
2028,0,131,2,0.042293399572372437,0.032671526074409485,0.08104342970249802,0.8,0.020669060945510864,1.0,0.5,0.4,0.2
2028,0,131,4,0.12996625900268555,0.009923800826072693,0.22977075341181913,0.6,0.026996248215436936,0.75,0.75,0.375,0.375
2028,0,131,6,0.12996625900268555,0.004297725856304169,0.22992150147292864,0.4,0.08124298229813576,0.6666666666666666,1.0,0.4333333333333333,0.65
2028,0,131,8,0.12996625900268555,0.0,0.23003564569688034,0.19999999999999996,0.08292325213551521,0.5,1.0,0.36875,0.7375
2028,0,135,2,0.04522973299026489,0.055272266268730164,0.08632650307022305,0.8461538461538461,0.014004149287939072,1.0,0.5,0.3,0.15
2028,0,135,4,0.04522973299026489,0.04835546016693115,0.08635517960833408,0.6923076923076923,0.038549049943685534,0.5,0.5,0.3625,0.3625
2028,0,135,6,0.04522973299026489,0.04058323800563812,0.0863869314988324,0.5384615384615384,0.060300000756978986,0.3333333333333333,0.5,0.29166666666666663,0.4375
2028,0,135,8,0.15582619607448578,0.0004340857267379761,0.2696202488348965,0.3846153846153846,0.0790299765765667,0.375,0.75,0.325,0.65
2028,0,139,2,0.036268025636672974,0.03313417732715607,0.06991353048850944,0.5,0.04634435847401619,1.0,0.5,1.0,0.5
2028,0,139,4,0.0961160957813263,0.0,0.17537575837313737,0.0,0.0961160957813263,1.0,1.0,1.0,1.0
2028,0,139,6,0.0961160957813263,0.0,0.17537575837313737,0.0,0.0961160957813263,1.0,1.0,1.0,1.0
2028,0,139,8,0.0961160957813263,0.0,0.17537575837313737,0.0,0.0961160957813263,1.0,1.0,1.0,1.0
2028,0,142,2,0.033111125230789185,0.04422523081302643,0.06400491351656205,0.7142857142857143,0.02802460305392742,1.0,0.5,0.55,0.275
2028,0,142,4,0.02825462818145752,0.03643888980150223,0.05489943312099632,0.4285714285714286,0.05003094710409641,0.75,0.75,0.5625,0.5625
2028,0,142,6,0.09156207740306854,0.0,0.16776339027992535,0.1428571428571429,0.08064183369278907,0.6666666666666666,1.0,0.575,0.8625
2028,0,142,8,0.09156207740306854,0.0,0.16776339027992535,0.0,0.09156207740306854,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,145,2,0.13742759823799133,0.008028358221054077,0.24141025674469768,0.5,0.07298748791217805,1.0,0.5,1.0,0.5
2028,0,145,4,0.13742759823799133,0.0,0.2416463227213456,0.0,0.13742759823799133,1.0,1.0,1.0,1.0
2028,0,145,6,0.13742759823799133,0.0,0.2416463227213456,0.0,0.13742759823799133,1.0,1.0,1.0,1.0
2028,0,145,8,0.13742759823799133,0.0,0.2416463227213456,0.0,0.13742759823799133,1.0,1.0,1.0,1.0
2028,0,155,2,0.040801018476486206,0.06387853622436523,0.07819394032511952,0.8,0.02176821604371071,1.0,0.5,0.45,0.225
2028,0,155,4,0.10006335377693176,0.000622875988483429,0.18191257960174712,0.6,0.05453859772533178,0.75,0.75,0.4375,0.4375
2028,0,155,6,0.10006335377693176,0.0011215880513191223,0.18190431382679242,0.4,0.060549499467015266,0.6666666666666666,1.0,0.3833333333333333,0.575
2028,0,155,8,0.10006335377693176,0.0,0.1819228927740872,0.19999999999999996,0.07902090325951576,0.5,1.0,0.3875,0.775
2028,0,160,2,0.011288940906524658,0.02936992049217224,0.022318308092321864,0.7142857142857143,0.019083921611309052,1.0,0.5,0.55,0.275
2028,0,160,4,0.08648455142974854,0.002378493547439575,0.15917049416872853,0.4285714285714286,0.04582218825817108,1.0,1.0,0.5875,0.5875
2028,0,160,6,0.08648455142974854,0.0,0.15920070159477198,0.1428571428571429,0.07478438466787338,0.6666666666666666,1.0,0.5916666666666666,0.8875
2028,0,160,8,0.08648455142974854,0.0,0.15920070159477198,0.0,0.08648455142974854,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,161,2,0.022523298859596252,0.023860260844230652,0.04403064144123345,0.8,0.01066194623708725,1.0,0.5,0.375,0.1875
2028,0,161,4,0.13665971159934998,0.009610861539840698,0.2401782212473712,0.6,0.030937943793833255,0.75,0.75,0.4375,0.4375
2028,0,161,6,0.13665971159934998,0.00445123016834259,0.24032925030967,0.4,0.05597892552614212,0.5,0.75,0.3833333333333333,0.575
2028,0,161,8,0.13665971159934998,0.0,0.24045844187978013,0.19999999999999996,0.08133185487240553,0.5,1.0,0.3875,0.775
2028,0,163,2,0.021265491843223572,0.02353304624557495,0.04162448586665674,0.7142857142857143,0.0228579331189394,1.0,0.5,0.625,0.3125
2028,0,163,4,0.11908665299415588,0.0009008347988128662,0.2128078780056202,0.4285714285714286,0.03625425100326538,0.75,0.75,0.5625,0.5625
2028,0,163,6,0.11908665299415588,0.0,0.21282829649613874,0.1428571428571429,0.09976463131606579,0.6666666666666666,1.0,0.5999999999999999,0.9
2028,0,163,8,0.11908665299415588,0.0,0.21282829649613874,0.0,0.11908665299415588,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,171,2,0.11599969863891602,0.003929153084754944,0.2077996194164122,0.7142857142857143,0.021482424437999727,1.0,0.5,0.6,0.3
2028,0,171,4,0.11599969863891602,0.0014611035585403442,0.20785320773587374,0.4285714285714286,0.04725918471813202,0.75,0.75,0.6375,0.6375
2028,0,171,6,0.11599969863891602,0.0,0.2078848207224256,0.1428571428571429,0.09085752442479134,0.6666666666666666,1.0,0.5916666666666666,0.8875
2028,0,171,8,0.11599969863891602,0.0,0.2078848207224256,0.0,0.11599969863891602,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,173,2,0.03533318638801575,0.030633538961410522,0.06818118416562848,0.5,0.0364023819565773,1.0,0.5,1.0,0.5
2028,0,173,4,0.07273203134536743,0.0,0.13560149081061842,0.0,0.07273203134536743,1.0,1.0,1.0,1.0
2028,0,173,6,0.07273203134536743,0.0,0.13560149081061842,0.0,0.07273203134536743,1.0,1.0,1.0,1.0
2028,0,173,8,0.07273203134536743,0.0,0.13560149081061842,0.0,0.07273203134536743,1.0,1.0,1.0,1.0
2028,0,177,2,0.010853022336959839,0.001403212547302246,0.02147267379662744,0.8461538461538461,0.005033360421657562,1.0,0.5,0.3,0.15
2028,0,177,4,0.052031010389328,0.0057527124881744385,0.09888705720048549,0.6923076923076923,0.009111250936985015,1.0,1.0,0.3375,0.3375
2028,0,177,6,0.052031010389328,0.004597276449203491,0.09889276576153791,0.5384615384615384,0.024603380262851714,0.6666666666666666,1.0,0.3583333333333333,0.5375
2028,0,177,8,0.052031010389328,0.004717022180557251,0.0988921747294028,0.3846153846153846,0.022959153354167938,0.5,1.0,0.2875,0.575
2028,0,181,2,0.09579624980688095,0.009950578212738037,0.17468968972625812,0.5,0.035653728619217874,1.0,0.5,1.0,0.5
2028,0,181,4,0.09579624980688095,0.0,0.17484317878212072,0.0,0.09579624980688095,1.0,1.0,1.0,1.0
2028,0,181,6,0.09579624980688095,0.0,0.17484317878212072,0.0,0.09579624980688095,1.0,1.0,1.0,1.0
2028,0,181,8,0.09579624980688095,0.0,0.17484317878212072,0.0,0.09579624980688095,1.0,1.0,1.0,1.0
2028,0,182,2,0.0324246883392334,0.02574675902724266,0.06276060452347386,0.8461538461538461,0.00923781879246235,1.0,0.5,0.275,0.1375
2028,0,182,4,0.033838167786598206,0.02574675902724266,0.06540467332272028,0.6923076923076923,0.016700469143688678,0.5,0.5,0.25,0.25
2028,0,182,6,0.03535086661577225,0.02574675902724266,0.06822614153952766,0.5384615384615384,0.032940450869500634,0.3333333333333333,0.5,0.3166666666666666,0.475
2028,0,182,8,0.10683383792638779,0.0021852701902389526,0.1930032414626196,0.3846153846153846,0.05305336806923151,0.375,0.75,0.3125,0.625
2028,0,190,2,0.12477654218673706,0.06772732734680176,0.22009525920979686,0.8,0.0481080736964941,1.0,0.5,0.325,0.1625
2028,0,190,4,0.12372517585754395,0.0792899802327156,0.21813705548549792,0.6,0.05593013614416122,0.75,0.75,0.3625,0.3625
2028,0,190,6,0.1512187421321869,0.0021625012159347534,0.26263593729430257,0.4,0.09633227325975895,0.6666666666666666,1.0,0.375,0.5625
2028,0,190,8,0.1512187421321869,0.0,0.26271070231555255,0.19999999999999996,0.12914711162447928,0.5,1.0,0.4,0.8
2028,0,204,2,0.0975547805428505,0.00865587592124939,0.1776296367945274,0.875,0.0038341179490089415,1.0,0.5,0.175,0.0875
2028,0,204,4,0.0975547805428505,0.01030442863702774,0.1776031327086825,0.75,0.01136975660920143,0.75,0.75,0.225,0.225
2028,0,204,6,0.0975547805428505,0.009113341569900513,0.1776222900833329,0.625,0.018732767179608346,0.5,0.75,0.24999999999999994,0.375
2028,0,204,8,0.0975547805428505,0.005910813808441162,0.17767359203943203,0.5,0.025954192876815795,0.375,0.75,0.21875,0.4375
2028,0,220,2,0.11498002707958221,0.015283748507499695,0.20591631247370978,0.7142857142857143,0.023332830145955087,1.0,0.5,0.55,0.275
2028,0,220,4,0.11498002707958221,0.004539117217063904,0.20614895982752948,0.4285714285714286,0.04469486139714718,0.75,0.75,0.5,0.5
2028,0,220,6,0.11498002707958221,0.0,0.20624589550853983,0.1428571428571429,0.09640750363469124,0.6666666666666666,1.0,0.5916666666666666,0.8875
2028,0,220,8,0.11498002707958221,0.0,0.20624589550853983,0.0,0.11498002707958221,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,223,2,0.025498516857624054,0.021606337279081345,0.04970172655943084,0.8,0.011967555060982705,1.0,0.5,0.375,0.1875
2028,0,223,4,0.029392004013061523,0.019747450947761536,0.05707273271189284,0.6,0.022535491548478604,0.75,0.75,0.3875,0.3875
2028,0,223,6,0.10806683450937271,0.00035115331411361694,0.19504804042445711,0.4,0.0407482760027051,0.6666666666666666,1.0,0.36666666666666664,0.55
2028,0,223,8,0.10806683450937271,0.0,0.19505472259211204,0.19999999999999996,0.07740196343511344,0.5,1.0,0.39375,0.7875
2028,0,224,2,0.09742718189954758,0.013409130275249481,0.17734163740369135,0.875,0.0037703078240156175,1.0,0.5,0.275,0.1375
2028,0,224,4,0.09742718189954758,0.009111016988754272,0.17741080083655186,0.75,0.01309517715126276,0.5,0.5,0.2625,0.2625
2028,0,224,6,0.09742718189954758,0.003549516201019287,0.17749948752629713,0.625,0.0108100987970829,0.5,0.75,0.175,0.2625
2028,0,224,8,0.09742718189954758,0.0017926916480064392,0.17752731566882263,0.5,0.018296195566654204,0.5,1.0,0.2375,0.475
2028,0,243,2,0.031327009201049805,0.04370638728141785,0.060666653043982326,0.5,0.03507973998785019,1.0,0.5,1.0,0.5
2028,0,243,4,0.04370638728141785,0.0,0.08375226560654009,0.0,0.04370638728141785,1.0,1.0,1.0,1.0
2028,0,243,6,0.04370638728141785,0.0,0.08375226560654009,0.0,0.04370638728141785,1.0,1.0,1.0,1.0
2028,0,243,8,0.04370638728141785,0.0,0.08375226560654009,0.0,0.04370638728141785,1.0,1.0,1.0,1.0
2028,0,244,2,0.03880669176578522,0.03550924360752106,0.07461136388411867,0.5,0.05014732480049133,1.0,0.5,1.0,0.5
2028,0,244,4,0.16109947860240936,0.0,0.27749470492626754,0.0,0.16109947860240936,1.0,1.0,1.0,1.0
2028,0,244,6,0.16109947860240936,0.0,0.27749470492626754,0.0,0.16109947860240936,1.0,1.0,1.0,1.0
2028,0,244,8,0.16109947860240936,0.0,0.27749470492626754,0.0,0.16109947860240936,1.0,1.0,1.0,1.0
2028,0,255,2,0.003691047430038452,0.002419710159301758,0.007354881794799455,0.5,0.016080889105796813,1.0,0.5,1.0,0.5
2028,0,255,4,0.17355501651763916,0.0,0.2957765321180075,0.0,0.17355501651763916,1.0,1.0,1.0,1.0
2028,0,255,6,0.17355501651763916,0.0,0.2957765321180075,0.0,0.17355501651763916,1.0,1.0,1.0,1.0
2028,0,255,8,0.17355501651763916,0.0,0.2957765321180075,0.0,0.17355501651763916,1.0,1.0,1.0,1.0
2028,0,259,2,0.020423471927642822,0.02863151580095291,0.040005803325757226,0.8,0.014043833501636982,1.0,0.5,0.425,0.2125
2028,0,259,4,0.09493958204984665,0.0028047077357769012,0.17337291665390847,0.6,0.023066365346312522,0.75,0.75,0.425,0.425
2028,0,259,6,0.09493958204984665,0.001227501779794693,0.17339671976649362,0.4,0.03695630989968777,0.5,0.75,0.3333333333333333,0.5
2028,0,259,8,0.09493958204984665,0.0,0.17341519770818653,0.19999999999999996,0.07000045776367188,0.5,1.0,0.40625,0.8125
2028,0,265,2,0.006487712264060974,0.01700057089328766,0.012890349323682326,0.5,0.03363872841000557,1.0,0.5,1.0,0.5
2028,0,265,4,0.09917716681957245,0.0,0.1804571088508649,0.0,0.09917716681957245,1.0,1.0,1.0,1.0
2028,0,265,6,0.09917716681957245,0.0,0.1804571088508649,0.0,0.09917716681957245,1.0,1.0,1.0,1.0
2028,0,265,8,0.09917716681957245,0.0,0.1804571088508649,0.0,0.09917716681957245,1.0,1.0,1.0,1.0
2028,0,267,2,0.0769990086555481,0.025093182921409607,0.14272543531964396,0.8461538461538461,0.012138088047504426,1.0,0.5,0.325,0.1625
2028,0,267,4,0.0769990086555481,0.0016524717211723328,0.1429711582841647,0.6923076923076923,0.021879980340600014,0.75,0.75,0.2625,0.2625
2028,0,267,6,0.0769990086555481,0.0011301040649414062,0.1429765121655539,0.5384615384615384,0.038474681228399275,0.5,0.75,0.29999999999999993,0.45
2028,0,267,8,0.0769990086555481,0.0012479275465011597,0.14297530501630618,0.3846153846153846,0.04090138860046864,0.5,1.0,0.3125,0.625
2028,0,274,2,0.04535093903541565,0.04816213250160217,0.0865768665225308,0.7142857142857143,0.0279258631169796,1.0,0.5,0.525,0.2625
2028,0,274,4,0.05497103929519653,0.0296076238155365,0.10404794366110959,0.4285714285714286,0.05458260700106621,0.75,0.75,0.65,0.65
2028,0,274,6,0.04832640290260315,0.0,0.09219724461541204,0.1428571428571429,0.05624842941761017,0.6666666666666666,1.0,0.5583333333333332,0.8375
2028,0,274,8,0.04832640290260315,0.0,0.09219724461541204,0.0,0.04832640290260315,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,275,2,0.13377445936203003,0.01526874303817749,0.2355497868172153,0.5,0.022678330540657043,1.0,0.5,1.0,0.5
2028,0,275,4,0.13377445936203003,0.0,0.23598072483887905,0.0,0.13377445936203003,1.0,1.0,1.0,1.0
2028,0,275,6,0.13377445936203003,0.0,0.23598072483887905,0.0,0.13377445936203003,1.0,1.0,1.0,1.0
2028,0,275,8,0.13377445936203003,0.0,0.23598072483887905,0.0,0.13377445936203003,1.0,1.0,1.0,1.0
2028,0,277,2,0.03959226608276367,0.027245238423347473,0.07608767409069783,0.7142857142857143,0.026252324134111403,1.0,0.5,0.625,0.3125
2028,0,277,4,0.11183284223079681,0.004614472389221191,0.20107468535595602,0.4285714285714286,0.05791129022836685,0.75,0.75,0.55,0.55
2028,0,277,6,0.11183284223079681,0.0,0.20116844544079818,0.1428571428571429,0.09619295969605446,0.6666666666666666,1.0,0.5833333333333333,0.875
2028,0,277,8,0.11183284223079681,0.0,0.20116844544079818,0.0,0.11183284223079681,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,278,2,0.00997723639011383,0.10209912061691284,0.019735180687479214,0.7142857142857143,0.028209247440099717,0.5,0.25,0.6,0.3
2028,0,278,4,0.10209912061691284,0.005220323801040649,0.18519116322118215,0.4285714285714286,0.061390271037817,0.75,0.75,0.575,0.575
2028,0,278,6,0.10209912061691284,0.0,0.18528119423552694,0.1428571428571429,0.09618298076093197,0.6666666666666666,1.0,0.5999999999999999,0.9
2028,0,278,8,0.10209912061691284,0.0,0.18528119423552694,0.0,0.10209912061691284,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,282,2,0.057325541973114014,0.04638183116912842,0.1081497966294539,0.875,0.018525301665067672,1.0,0.5,0.275,0.1375
2028,0,282,4,0.05857941508293152,0.04638183116912842,0.11037843881541182,0.75,0.0317064218223095,0.5,0.5,0.2375,0.2375
2028,0,282,6,0.06305849552154541,0.04132150113582611,0.11833343445408544,0.625,0.03719303533434868,0.5,0.75,0.2333333333333333,0.35
2028,0,282,8,0.12343347072601318,0.0005971044301986694,0.21972884341244855,0.5,0.06699350699782372,0.5,1.0,0.28125,0.5625
2028,0,283,2,0.06304416805505753,0.03967282921075821,0.11832074095693665,0.8181818181818181,0.010626765340566635,1.0,0.5,0.2,0.1
2028,0,283,4,0.14659639447927475,0.004443138837814331,0.25556123160287125,0.6363636363636364,0.03728377856314182,0.75,0.75,0.4,0.4
2028,0,283,6,0.14659639447927475,0.0007734522223472595,0.25568175286078504,0.4545454545454546,0.046132168546319005,0.5,0.75,0.3166666666666666,0.475
2028,0,283,8,0.14659639447927475,0.0,0.25570705644134056,0.2727272727272727,0.08684748820960522,0.5,1.0,0.35,0.7
2028,0,302,2,0.005020216107368469,0.016141921281814575,0.009989460179256825,0.7142857142857143,0.008671211451292038,1.0,0.5,0.55,0.275
2028,0,302,4,0.004202947020530701,0.011429935693740845,0.008370307328981507,0.4285714285714286,0.03598432615399361,0.75,0.75,0.5125,0.5125
2028,0,302,6,0.11012087762355804,0.0,0.1983943908149794,0.1428571428571429,0.09222641810774804,0.6666666666666666,1.0,0.5833333333333333,0.875
2028,0,302,8,0.11012087762355804,0.0,0.1983943908149794,0.0,0.11012087762355804,0.5714285714285714,1.0,0.5714285714285714,1.0
2028,0,309,2,0.01174260675907135,0.015031576156616211,0.0232085258739519,0.875,0.003189507871866226,0.5,0.25,0.2,0.1
2028,0,309,4,0.008761972188949585,0.000567123293876648,0.01737164810952592,0.75,0.009011069685220719,0.5,0.5,0.225,0.225
2028,0,309,6,0.08320397138595581,0.019799530506134033,0.15338768333295874,0.625,0.02595473825931549,0.5,0.75,0.2833333333333333,0.425
2028,0,309,8,0.08320397138595581,0.0001551210880279541,0.15362384563263562,0.5,0.04102204218506813,0.5,1.0,0.2875,0.575
2028,0,314,2,0.13213736563920975,0.009426817297935486,0.23317092910275355,0.8,0.02151399813592434,1.0,0.5,0.55,0.275
2028,0,314,4,0.13213736563920975,0.008148901164531708,0.23320629250003636,0.6,0.04128554537892341,0.75,0.75,0.375,0.375
2028,0,314,6,0.13213736563920975,0.002858281135559082,0.23335184669184364,0.4,0.05888400450348854,0.6666666666666666,1.0,0.41666666666666663,0.625
2028,0,314,8,0.13213736563920975,0.0,0.23342991698645052,0.19999999999999996,0.08719654344022273,0.5,1.0,0.3875,0.775
2028,0,320,2,0.020106256008148193,0.025545701384544373,0.03939956698487356,0.7142857142857143,0.01475248709321022,1.0,0.5,0.475,0.2375
2028,0,320,4,0.13246378302574158,0.001055195927619934,0.23391020589780948,0.4285714285714286,0.059457816928625104,1.0,1.0,0.5875,0.5875
2028,0,320,6,0.13246378302574158,0.0,0.2339391069475475,0.1428571428571429,0.11999738663434982,0.6666666666666666,1.0,0.5999999999999999,0.9
2028,0,320,8,0.13246378302574158,0.0,0.2339391069475475,0.0,0.13246378302574158,0.5714285714285714,1.0,0.5714285714285714,1.0
